-1.179287731647491455e-01,1.463418453931808472e-01,7.750246524810791016e-01,1.191264763474464417e-02,1.469988841563463211e-02,7.041121721267700195e-01,7.098366618156433105e-01,-9.820611029863357544e-02,-4.786161333322525024e-02,-3.706022724509239197e-02,3.273267149925231934e-01,-3.399848937988281250e-01,-3.313608467578887939e-02,-1.523012220859527588e-01,-5.328720435500144958e-02,-7.697856985032558441e-03,4.129568338394165039e-01,-3.501137793064117432e-01,1.252276301383972168e-01,-1.942701637744903564e-02,1.277838647365570068e-01,3.024929165840148926e-01,-2.980106770992279053e-01,-7.280351519584655762e-01,4.402934610843658447e-01,6.451028585433959961e-02,-3.014006316661834717e-01,3.003599941730499268e-01,-8.028305172920227051e-01,-1.695027053356170654e-01,0.000000000000000000e+00
-1.178595125675201416e-01,1.470470428466796875e-01,7.728704214096069336e-01,1.695690490305423737e-02,1.423004269599914551e-02,7.061299085617065430e-01,7.077361941337585449e-01,-1.052900627255439758e-01,-5.629203096032142639e-02,-6.022777408361434937e-02,3.526175916194915771e-01,-3.523564636707305908e-01,-4.586423933506011963e-02,-1.636619567871093750e-01,-6.089132279157638550e-02,-1.038855593651533127e-02,4.544174671173095703e-01,-3.719244003295898438e-01,1.438295245170593262e-01,-2.726771309971809387e-02,1.415329873561859131e-01,2.974919974803924561e-01,-2.887661457061767578e-01,-7.364737987518310547e-01,4.433573186397552490e-01,8.771426230669021606e-02,-3.135145306587219238e-01,2.862726151943206787e-01,-8.256139159202575684e-01,-1.448214203119277954e-01,0.000000000000000000e+00
-1.178410947322845459e-01,1.470920890569686890e-01,7.728115320205688477e-01,1.701765321195125580e-02,1.491051446646451950e-02,7.057968378067016602e-01,7.080529332160949707e-01,-1.048211753368377686e-01,-5.674593150615692139e-02,-5.905035138130187988e-02,3.507272899150848389e-01,-3.529312908649444580e-01,-4.436167702078819275e-02,-1.657791584730148315e-01,-6.178186088800430298e-02,-7.498991210013628006e-03,4.560456871986389160e-01,-3.729434013366699219e-01,1.428806781768798828e-01,-2.620111592113971710e-02,1.406299918889999390e-01,2.977645099163055420e-01,-2.928543388843536377e-01,-7.374112606048583984e-01,4.380807578563690186e-01,8.955053240060806274e-02,-3.145493566989898682e-01,2.842510640621185303e-01,-8.291854262351989746e-01,-1.406458914279937744e-01,0.000000000000000000e+00
-1.177971363067626953e-01,1.474992036819458008e-01,7.727881669998168945e-01,1.687807403504848480e-02,1.528524700552225113e-02,7.058136463165283203e-01,7.080314755439758301e-01,-1.047616600990295410e-01,-5.725817754864692688e-02,-5.972194671630859375e-02,3.503936231136322021e-01,-3.537452220916748047e-01,-4.268166422843933105e-02,-1.657697111368179321e-01,-6.272541731595993042e-02,-9.638203307986259460e-03,4.558480978012084961e-01,-3.744311928749084473e-01,1.415749937295913696e-01,-2.634457126259803772e-02,1.391327977180480957e-01,2.964651286602020264e-01,-2.877612113952636719e-01,-7.375518083572387695e-01,4.470066130161285400e-01,8.901762217283248901e-02,-3.144236207008361816e-01,2.840654253959655762e-01,-8.284268975257873535e-01,-1.403663754463195801e-01,0.000000000000000000e+00
-1.176728606224060059e-01,1.480038464069366455e-01,7.726939320564270020e-01,1.746621914207935333e-02,1.534953434020280838e-02,7.070475816726684570e-01,7.067835927009582520e-01,-1.013909801840782166e-01,-5.832102894783020020e-02,-6.120773777365684509e-02,3.458773791790008545e-01,-3.526513874530792236e-01,-4.580438137054443359e-02,-1.639915406703948975e-01,-6.454074382781982422e-02,-1.410944666713476181e-02,4.575446546077728271e-01,-3.781866729259490967e-01,1.437546014785766602e-01,-3.021481446921825409e-02,1.390964388847351074e-01,2.967320084571838379e-01,-2.888711094856262207e-01,-7.377312779426574707e-01,4.487368464469909668e-01,8.879779279232025146e-02,-3.169224858283996582e-01,2.890484035015106201e-01,-8.282433748245239258e-01,-1.365363597869873047e-01,0.000000000000000000e+00
-1.177424564957618713e-01,1.481890976428985596e-01,7.727906703948974609e-01,1.710806600749492645e-02,1.579676941037178040e-02,7.068756818771362305e-01,7.069544196128845215e-01,-1.012757718563079834e-01,-5.854062736034393311e-02,-6.164605915546417236e-02,3.440395593643188477e-01,-3.522131741046905518e-01,-4.531705379486083984e-02,-1.643445640802383423e-01,-6.436219811439514160e-02,-1.273478008806705475e-02,4.555996954441070557e-01,-3.780488669872283936e-01,1.425151824951171875e-01,-2.956276573240756989e-02,1.382743865251541138e-01,2.962890565395355225e-01,-2.906528413295745850e-01,-7.388364076614379883e-01,4.492605626583099365e-01,8.863081783056259155e-02,-3.172616064548492432e-01,2.898587286472320557e-01,-8.273397684097290039e-01,-1.528467237949371338e-01,0.000000000000000000e+00
-1.178351640701293945e-01,1.481487751007080078e-01,7.728297710418701172e-01,1.676058582961559296e-02,1.637371629476547241e-02,7.058625817298889160e-01,7.079612016677856445e-01,-1.025494560599327087e-01,-5.870803818106651306e-02,-5.938511341810226440e-02,3.443866670131683350e-01,-3.522801101207733154e-01,-4.403623566031455994e-02,-1.673032641410827637e-01,-6.428834050893783569e-02,-8.723250590264797211e-03,4.569933712482452393e-01,-3.750717937946319580e-01,1.414747089147567749e-01,-2.676170319318771362e-02,1.358668953180313110e-01,2.956174314022064209e-01,-2.914146184921264648e-01,-7.363792657852172852e-01,4.382782280445098877e-01,8.902964740991592407e-02,-3.149259388446807861e-01,2.849341630935668945e-01,-8.274262547492980957e-01,-1.348861753940582275e-01,0.000000000000000000e+00
-1.176154166460037231e-01,1.484755575656890869e-01,7.727466225624084473e-01,1.695576868951320648e-02,1.668695919215679169e-02,7.064028382301330566e-01,7.074100971221923828e-01,-1.016123518347740173e-01,-5.914722383022308350e-02,-5.939997732639312744e-02,3.428237140178680420e-01,-3.523027896881103516e-01,-4.415087401866912842e-02,-1.672797650098800659e-01,-6.487411260604858398e-02,-1.012051478028297424e-02,4.582947790622711182e-01,-3.766744434833526611e-01,1.433175057172775269e-01,-2.843141555786132812e-02,1.355471312999725342e-01,2.931284010410308838e-01,-2.870186567306518555e-01,-7.358422875404357910e-01,4.427129924297332764e-01,8.983135223388671875e-02,-3.151646554470062256e-01,2.847304344177246094e-01,-8.272801041603088379e-01,-1.388993114233016968e-01,0.000000000000000000e+00
-1.173466145992279053e-01,1.486461311578750610e-01,7.727202773094177246e-01,1.672948524355888367e-02,1.725220493972301483e-02,7.056803107261657715e-01,7.081226706504821777e-01,-1.025538146495819092e-01,-5.924896150827407837e-02,-5.934865027666091919e-02,3.431579470634460449e-01,-3.516813516616821289e-01,-4.375489801168441772e-02,-1.693524718284606934e-01,-6.450730562210083008e-02,-7.574842777103185654e-03,4.590662419795989990e-01,-3.774549067020416260e-01,1.416912227869033813e-01,-2.760633267462253571e-02,1.369403153657913208e-01,2.943388819694519043e-01,-2.935081124305725098e-01,-7.368141412734985352e-01,4.272511303424835205e-01,8.881106227636337280e-02,-3.117634654045104980e-01,2.825726568698883057e-01,-8.257222175598144531e-01,-1.325773745775222778e-01,0.000000000000000000e+00
-1.170684099197387695e-01,1.488486230373382568e-01,7.727456688880920410e-01,1.666705869138240814e-02,1.758899725973606110e-02,7.050852775573730469e-01,7.087083458900451660e-01,-1.015900745987892151e-01,-5.885279551148414612e-02,-5.621244013309478760e-02,3.414568603038787842e-01,-3.517361581325531006e-01,-4.412848502397537231e-02,-1.689877212047576904e-01,-6.366995722055435181e-02,-5.368162412196397781e-03,4.571071267127990723e-01,-3.754965960979461670e-01,1.440169662237167358e-01,-2.693126350641250610e-02,1.373327523469924927e-01,2.916770279407501221e-01,-2.862935066223144531e-01,-7.355737686157226562e-01,4.362860321998596191e-01,8.668000251054763794e-02,-3.126667737960815430e-01,2.904379665851593018e-01,-8.246363997459411621e-01,-1.315913349390029907e-01,0.000000000000000000e+00
